Date,YYYYMMDD,YYYYMM,YYYY.W,YYYY,Location,Card,Delta,Balance,Category,Tags
03/18/2022,20220318,202203,2022.11,2022,Walmart,Debit-Card,-977,9059,health,"None,"
03/18/2022,20220318,202203,2022.11,2022,Cognizant Technology Solutions,Debit-Card,849,10036,travel,"None,"
03/18/2022,20220318,202203,2022.11,2022,Travelers,Debit-Card,5,9187,travel,"None,"
03/17/2022,20220317,202203,2022.11,2022,TIAA,Debit-Card,-565,9182,tech,"None,"
03/16/2022,20220316,202203,2022.11,2022,Quest Diagnostics,Debit-Card,19,9747,grocery,"None,"
03/16/2022,20220316,202203,2022.11,2022,Voya Financial,Debit-Card,-261,9728,invest,"None,"
03/16/2022,20220316,202203,2022.11,2022,Voya Financial,Debit-Card,-646,9989,paypal,"None,"
03/16/2022,20220316,202203,2022.11,2022,Walmart,Debit-Card,-914,10635,health,"None,"
03/15/2022,20220315,202203,2022.11,2022,Hanesbrands,Debit-Card,-734,11549,health,"None,"
03/15/2022,20220315,202203,2022.11,2022,Entergy,Debit-Card,549,12283,travel,"None,"
03/14/2022,20220314,202203,2022.11,2022,Amazon.com,Debit-Card,477,11734,grocery,"None,"
03/14/2022,20220314,202203,2022.11,2022,TIAA,Debit-Card,53,11257,grocery,"None,"
03/14/2022,20220314,202203,2022.11,2022,United Continental Holdings,Debit-Card,217,11204,grocery,"None,"
03/14/2022,20220314,202203,2022.11,2022,Hershey,Debit-Card,913,10987,invest,"None,"
03/14/2022,20220314,202203,2022.11,2022,Entergy,Debit-Card,482,10074,invest,"None,"
03/14/2022,20220314,202203,2022.11,2022,Voya Financial,Debit-Card,-844,9592,health,"None,"
03/14/2022,20220314,202203,2022.11,2022,United Continental Holdings,Debit-Card,-615,10436,health,"None,"
03/14/2022,20220314,202203,2022.11,2022,PPL,Debit-Card,-69,11051,tech,"None,"
03/14/2022,20220314,202203,2022.11,2022,Cognizant Technology Solutions,Debit-Card,-173,11120,grocery,"None,"
03/11/2022,20220311,202203,2022.1,2022,Walmart,Debit-Card,162,11293,debt,"None,"
03/11/2022,20220311,202203,2022.1,2022,Hewlett Packard Enterprise,Debit-Card,620,11131,invest,"None,"
03/11/2022,20220311,202203,2022.1,2022,Hanesbrands,Debit-Card,678,10511,unk,"None,"
03/11/2022,20220311,202203,2022.1,2022,Hershey,Debit-Card,324,9833,travel,"None,"
03/10/2022,20220310,202203,2022.1,2022,Tapestry,Debit-Card,-268,9509,utility,"None,"
03/09/2022,20220309,202203,2022.1,2022,Voya Financial,Debit-Card,-38,9777,health,"None,"
03/07/2022,20220307,202203,2022.1,2022,CBRE Group,Debit-Card,-476,9815,travel,"None,"
03/07/2022,20220307,202203,2022.1,2022,Visa,Debit-Card,-259,10291,paypal,"None,"
03/07/2022,20220307,202203,2022.1,2022,Travelers,Debit-Card,173,10550,unk,"None,"
03/07/2022,20220307,202203,2022.1,2022,PPL,Debit-Card,651,10377,grocery,"None,"
03/07/2022,20220307,202203,2022.1,2022,Cognizant Technology Solutions,Debit-Card,714,9726,health,"None,"
03/07/2022,20220307,202203,2022.1,2022,United Continental Holdings,Debit-Card,-791,9012,utility,"None,"
03/04/2022,20220304,202203,2022.09,2022,Hanesbrands,Debit-Card,276,9803,invest,"None,"
03/04/2022,20220304,202203,2022.09,2022,PPL,Debit-Card,651,9527,tech,"None,"
03/03/2022,20220303,202203,2022.09,2022,Walmart,Debit-Card,81,8876,misc,"None,"
03/03/2022,20220303,202203,2022.09,2022,Tapestry,Debit-Card,775,8795,unk,"None,"
03/03/2022,20220303,202203,2022.09,2022,Walmart,Debit-Card,-524,8020,misc,"None,"
03/02/2022,20220302,202203,2022.09,2022,Voya Financial,Debit-Card,334,8544,invest,"None,"
03/02/2022,20220302,202203,2022.09,2022,Hewlett Packard Enterprise,Debit-Card,925,8210,tech,"None,"
03/02/2022,20220302,202203,2022.09,2022,United Continental Holdings,Debit-Card,-85,7285,tech,"None,"
03/01/2022,20220301,202203,2022.09,2022,Cognizant Technology Solutions,Debit-Card,-487,7370,tech,"None,"
03/01/2022,20220301,202203,2022.09,2022,Tapestry,Debit-Card,582,7857,tech,"None,"
03/01/2022,20220301,202203,2022.09,2022,Ulta Beauty,Debit-Card,268,7275,health,"None,"
03/01/2022,20220301,202203,2022.09,2022,Hershey,Debit-Card,-447,7007,travel,"None,"
02/28/2022,20220228,202202,2022.09,2022,Travelers,Debit-Card,684,7454,grocery,"None,"
02/28/2022,20220228,202202,2022.09,2022,Quest Diagnostics,Debit-Card,251,6770,invest,"None,"
02/28/2022,20220228,202202,2022.09,2022,Delta Air Lines,Debit-Card,-55,6519,clothing,"None,"
02/28/2022,20220228,202202,2022.09,2022,Entergy,Debit-Card,-968,6574,misc,"None,"
02/25/2022,20220225,202202,2022.08,2022,Walmart,Debit-Card,920,7542,grocery,"None,"
02/25/2022,20220225,202202,2022.08,2022,Hanesbrands,Debit-Card,914,6622,invest,"None,"
02/25/2022,20220225,202202,2022.08,2022,Delta Air Lines,Debit-Card,563,5708,clothing,"None,"
02/25/2022,20220225,202202,2022.08,2022,Visa,Debit-Card,-455,5145,travel,"None,"
02/25/2022,20220225,202202,2022.08,2022,Amazon.com,Debit-Card,-959,5600,misc,"None,"
02/25/2022,20220225,202202,2022.08,2022,Quest Diagnostics,Debit-Card,-767,6559,invest,"None,"
02/24/2022,20220224,202202,2022.08,2022,Entergy,Debit-Card,654,7326,misc,"None,"
02/23/2022,20220223,202202,2022.08,2022,Ulta Beauty,Debit-Card,-747,6672,health,"None,"
01/24/2022,20220124,202201,2022.04,2022,PPL,Debit-Card,762,7419,invest,"None,"
01/24/2022,20220124,202201,2022.04,2022,Cognizant Technology Solutions,Debit-Card,881,6657,unk,"None,"
01/24/2022,20220124,202201,2022.04,2022,Travelers,Debit-Card,-198,5776,utility,"None,"
01/24/2022,20220124,202201,2022.04,2022,Travelers,Debit-Card,902,5974,invest,"None,"
01/24/2022,20220124,202201,2022.04,2022,Entergy,Debit-Card,869,5072,grocery,"None,"
01/24/2022,20220124,202201,2022.04,2022,Voya Financial,Debit-Card,-995,4203,invest,"None,"
01/24/2022,20220124,202201,2022.04,2022,CBRE Group,Debit-Card,-527,5198,invest,"None,"
01/21/2022,20220121,202201,2022.03,2022,United Continental Holdings,Debit-Card,-578,5725,debt,"None,"
01/21/2022,20220121,202201,2022.03,2022,Hanesbrands,Debit-Card,810,6303,unk,"None,"
01/21/2022,20220121,202201,2022.03,2022,Walmart,Debit-Card,259,5493,misc,"None,"
01/20/2022,20220120,202201,2022.03,2022,Travelers,Debit-Card,784,5234,travel,"None,"
01/20/2022,20220120,202201,2022.03,2022,Hewlett Packard Enterprise,Debit-Card,653,4450,debt,"None,"
01/20/2022,20220120,202201,2022.03,2022,Delta Air Lines,Debit-Card,-268,3797,invest,"None,"
01/19/2022,20220119,202201,2022.03,2022,Delta Air Lines,Debit-Card,276,4065,travel,"None,"
01/19/2022,20220119,202201,2022.03,2022,Amazon.com,Debit-Card,-322,3789,paypal,"None,"
01/18/2022,20220118,202201,2022.03,2022,TIAA,Debit-Card,68,4111,invest,"None,"
01/18/2022,20220118,202201,2022.03,2022,CBRE Group,Debit-Card,148,4043,misc,"None,"
01/18/2022,20220118,202201,2022.03,2022,Voya Financial,Debit-Card,17,3895,utility,"None,"
01/18/2022,20220118,202201,2022.03,2022,Cognizant Technology Solutions,Debit-Card,484,3878,travel,"None,"
01/18/2022,20220118,202201,2022.03,2022,Tapestry,Debit-Card,33,3394,invest,"None,"
01/18/2022,20220118,202201,2022.03,2022,Delta Air Lines,Debit-Card,181,3361,grocery,"None,"
01/18/2022,20220118,202201,2022.03,2022,Quest Diagnostics,Debit-Card,776,3180,invest,"None,"
01/18/2022,20220118,202201,2022.03,2022,Ulta Beauty,Debit-Card,47,2404,debt,"None,"
01/18/2022,20220118,202201,2022.03,2022,Omnicom Group,Debit-Card,62,2357,grocery,"None,"
01/18/2022,20220118,202201,2022.03,2022,Hershey,Debit-Card,972,2295,paypal,"None,"
01/14/2022,20220114,202201,2022.02,2022,Quest Diagnostics,Debit-Card,944,1323,unk,"None,"
01/14/2022,20220114,202201,2022.02,2022,PPL,Debit-Card,-506,379,unk,"None,"
01/13/2022,20220113,202201,2022.02,2022,Omnicom Group,Debit-Card,-77,885,health,"None,"
01/13/2022,20220113,202201,2022.02,2022,Ulta Beauty,Debit-Card,293,962,clothing,"None,"
01/13/2022,20220113,202201,2022.02,2022,Voya Financial,Debit-Card,-438,669,invest,"None,"
01/12/2022,20220112,202201,2022.02,2022,Travelers,Debit-Card,753,1107,clothing,"None,"
01/11/2022,20220111,202201,2022.02,2022,Hershey,Debit-Card,-737,354,misc,"None,"
01/10/2022,20220110,202201,2022.02,2022,Amazon.com,Debit-Card,366,1091,misc,"None,"
01/10/2022,20220110,202201,2022.02,2022,Voya Financial,Debit-Card,934,725,grocery,"None,"
01/10/2022,20220110,202201,2022.02,2022,Amazon.com,Debit-Card,-755,-209,tech,"None,"
01/07/2022,20220107,202201,2022.01,2022,Hanesbrands,Debit-Card,245,546,debt,"None,"
01/07/2022,20220107,202201,2022.01,2022,Cognizant Technology Solutions,Debit-Card,-784,301,health,"None,"
01/06/2022,20220106,202201,2022.01,2022,Omnicom Group,Debit-Card,376,1085,invest,"None,"
01/05/2022,20220105,202201,2022.01,2022,Omnicom Group,Debit-Card,-109,709,health,"None,"
01/03/2022,20220103,202201,2022.01,2022,TIAA,Debit-Card,458,818,invest,"None,"
01/03/2022,20220103,202201,2022.01,2022,TIAA,Debit-Card,-684,360,utility,"None,"
01/03/2022,20220103,202201,2022.01,2022,PPL,Debit-Card,-479,1044,paypal,"None,"
01/03/2022,20220103,202201,2022.01,2022,Hanesbrands,Debit-Card,-975,1523,clothing,"None,"
01/03/2022,20220103,202201,2022.01,2022,Voya Financial,Debit-Card,376,2498,debt,"None,"
01/03/2022,20220103,202201,2022.01,2022,Visa,Debit-Card,852,2122,tech,"None,"
